alignment	ts	sha	stage	rc
all-runs	2026-09-19T07:42:20Z	221a466	40-omp-compact-replay	0
all-runs	2026-09-19T07:42:20Z	221a466	50-house-gates	0
all-runs	2026-09-19T07:42:23Z	221a466	60-staged-deletion-lane	0
all-runs	2026-09-19T07:42:24Z	221a466	70-tests-registry-sync	0
all-runs	2026-09-19T07:42:39Z	221a466	80-lane-instrument-selftests	0
all-runs	2026-09-19T07:42:39Z	221a466	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T07:42:40Z	221a466	95-numerals-ratchet	0
all-runs	2026-09-19T07:42:40Z	221a466	96-verdict-status-agreement	0
all-runs	2026-09-19T07:42:40Z	221a466	97-readme-counts	0
all-runs	2026-09-19T08:01:01Z	62595a2	10-fixture-integrity	0
all-runs	2026-09-19T08:01:01Z	62595a2	20-receipt-freshness	0
all-runs	2026-09-19T08:01:01Z	62595a2	30-no-secrets	0
all-runs	2026-09-19T08:01:02Z	62595a2	40-omp-compact-replay	0
all-runs	2026-09-19T08:01:03Z	62595a2	50-house-gates	0
all-runs	2026-09-19T08:01:06Z	62595a2	60-staged-deletion-lane	0
all-runs	2026-09-19T08:01:06Z	62595a2	70-tests-registry-sync	0
all-runs	2026-09-19T08:01:22Z	62595a2	80-lane-instrument-selftests	0
all-runs	2026-09-19T08:01:22Z	62595a2	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T08:01:22Z	62595a2	95-numerals-ratchet	0
all-runs	2026-09-19T08:01:22Z	62595a2	96-verdict-status-agreement	0
all-runs	2026-09-19T08:01:22Z	62595a2	97-readme-counts	0
all-runs	2026-09-19T08:21:46Z	96a996c	10-fixture-integrity	0
all-runs	2026-09-19T08:21:46Z	96a996c	20-receipt-freshness	0
all-runs	2026-09-19T08:21:46Z	96a996c	30-no-secrets	0
all-runs	2026-09-19T08:21:47Z	96a996c	40-omp-compact-replay	0
all-runs	2026-09-19T08:21:48Z	96a996c	50-house-gates	0
all-runs	2026-09-19T08:21:50Z	96a996c	60-staged-deletion-lane	0
all-runs	2026-09-19T08:21:51Z	96a996c	70-tests-registry-sync	0
all-runs	2026-09-19T08:22:07Z	96a996c	80-lane-instrument-selftests	0
all-runs	2026-09-19T08:22:07Z	96a996c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T08:22:07Z	96a996c	95-numerals-ratchet	0
all-runs	2026-09-19T08:22:07Z	96a996c	96-verdict-status-agreement	0
all-runs	2026-09-19T08:22:07Z	96a996c	97-readme-counts	0
all-runs	2026-09-19T08:41:32Z	a7d6053	10-fixture-integrity	0
all-runs	2026-09-19T08:41:32Z	a7d6053	20-receipt-freshness	0
all-runs	2026-09-19T08:41:32Z	a7d6053	30-no-secrets	0
all-runs	2026-09-19T08:41:33Z	a7d6053	40-omp-compact-replay	0
all-runs	2026-09-19T08:41:34Z	a7d6053	50-house-gates	0
all-runs	2026-09-19T08:41:37Z	a7d6053	60-staged-deletion-lane	0
all-runs	2026-09-19T08:41:37Z	a7d6053	70-tests-registry-sync	0
all-runs	2026-09-19T08:41:53Z	a7d6053	80-lane-instrument-selftests	0
all-runs	2026-09-19T08:41:53Z	a7d6053	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T08:41:54Z	a7d6053	95-numerals-ratchet	0
all-runs	2026-09-19T08:41:54Z	a7d6053	96-verdict-status-agreement	0
all-runs	2026-09-19T08:41:54Z	a7d6053	97-readme-counts	0
all-runs	2026-09-19T09:01:32Z	3734219	10-fixture-integrity	0
all-runs	2026-09-19T09:01:32Z	3734219	20-receipt-freshness	0
all-runs	2026-09-19T09:01:32Z	3734219	30-no-secrets	0
all-runs	2026-09-19T09:01:34Z	3734219	40-omp-compact-replay	0
all-runs	2026-09-19T09:01:34Z	3734219	50-house-gates	0
all-runs	2026-09-19T09:01:38Z	3734219	60-staged-deletion-lane	0
all-runs	2026-09-19T09:01:38Z	3734219	70-tests-registry-sync	0
all-runs	2026-09-19T09:01:54Z	3734219	80-lane-instrument-selftests	0
all-runs	2026-09-19T09:01:54Z	3734219	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T09:01:55Z	3734219	95-numerals-ratchet	0
all-runs	2026-09-19T09:01:55Z	3734219	96-verdict-status-agreement	0
all-runs	2026-09-19T09:01:55Z	3734219	97-readme-counts	0
all-runs	2026-09-19T09:20:59Z	bdbd11f	10-fixture-integrity	0
all-runs	2026-09-19T09:20:59Z	bdbd11f	20-receipt-freshness	0
all-runs	2026-09-19T09:20:59Z	bdbd11f	30-no-secrets	0
all-runs	2026-09-19T09:21:00Z	bdbd11f	40-omp-compact-replay	0
all-runs	2026-09-19T09:21:01Z	bdbd11f	50-house-gates	0
all-runs	2026-09-19T09:21:04Z	bdbd11f	60-staged-deletion-lane	0
all-runs	2026-09-19T09:21:04Z	bdbd11f	70-tests-registry-sync	0
all-runs	2026-09-19T09:21:20Z	bdbd11f	80-lane-instrument-selftests	0
all-runs	2026-09-19T09:21:20Z	bdbd11f	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T09:21:20Z	bdbd11f	95-numerals-ratchet	0
all-runs	2026-09-19T09:21:20Z	bdbd11f	96-verdict-status-agreement	0
all-runs	2026-09-19T09:21:20Z	bdbd11f	97-readme-counts	0
all-runs	2026-09-19T09:42:08Z	7cdb58f	10-fixture-integrity	0
all-runs	2026-09-19T09:42:09Z	7cdb58f	20-receipt-freshness	0
all-runs	2026-09-19T09:42:09Z	7cdb58f	30-no-secrets	0
all-runs	2026-09-19T09:42:10Z	7cdb58f	40-omp-compact-replay	0
all-runs	2026-09-19T09:42:10Z	7cdb58f	50-house-gates	0
all-runs	2026-09-19T09:42:13Z	7cdb58f	60-staged-deletion-lane	0
all-runs	2026-09-19T09:42:13Z	7cdb58f	70-tests-registry-sync	0
all-runs	2026-09-19T09:42:29Z	7cdb58f	80-lane-instrument-selftests	0
all-runs	2026-09-19T09:42:29Z	7cdb58f	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T09:42:29Z	7cdb58f	95-numerals-ratchet	0
all-runs	2026-09-19T09:42:29Z	7cdb58f	96-verdict-status-agreement	0
all-runs	2026-09-19T09:42:29Z	7cdb58f	97-readme-counts	0
all-runs	2026-09-19T10:01:48Z	5b137a8	10-fixture-integrity	0
all-runs	2026-09-19T10:01:48Z	5b137a8	20-receipt-freshness	0
all-runs	2026-09-19T10:01:49Z	5b137a8	30-no-secrets	0
all-runs	2026-09-19T10:01:50Z	5b137a8	40-omp-compact-replay	0
all-runs	2026-09-19T10:01:50Z	5b137a8	50-house-gates	0
all-runs	2026-09-19T10:01:53Z	5b137a8	60-staged-deletion-lane	0
all-runs	2026-09-19T10:01:53Z	5b137a8	70-tests-registry-sync	0
all-runs	2026-09-19T10:02:09Z	5b137a8	80-lane-instrument-selftests	0
all-runs	2026-09-19T10:02:09Z	5b137a8	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T10:02:09Z	5b137a8	95-numerals-ratchet	0
all-runs	2026-09-19T10:02:09Z	5b137a8	96-verdict-status-agreement	0
all-runs	2026-09-19T10:02:09Z	5b137a8	97-readme-counts	0
all-runs	2026-09-19T10:20:47Z	82005b1	10-fixture-integrity	0
all-runs	2026-09-19T10:20:47Z	82005b1	20-receipt-freshness	0
all-runs	2026-09-19T10:20:47Z	82005b1	30-no-secrets	0
all-runs	2026-09-19T10:20:48Z	82005b1	40-omp-compact-replay	0
all-runs	2026-09-19T10:20:49Z	82005b1	50-house-gates	0
all-runs	2026-09-19T10:20:52Z	82005b1	60-staged-deletion-lane	0
all-runs	2026-09-19T10:20:52Z	82005b1	70-tests-registry-sync	0
all-runs	2026-09-19T10:21:08Z	82005b1	80-lane-instrument-selftests	0
all-runs	2026-09-19T10:21:08Z	82005b1	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T10:21:08Z	82005b1	95-numerals-ratchet	0
all-runs	2026-09-19T10:21:08Z	82005b1	96-verdict-status-agreement	0
all-runs	2026-09-19T10:21:08Z	82005b1	97-readme-counts	0
all-runs	2026-09-19T10:41:19Z	f627b7b	10-fixture-integrity	0
all-runs	2026-09-19T10:41:19Z	f627b7b	20-receipt-freshness	0
all-runs	2026-09-19T10:41:19Z	f627b7b	30-no-secrets	0
all-runs	2026-09-19T10:41:20Z	f627b7b	40-omp-compact-replay	0
all-runs	2026-09-19T10:41:20Z	f627b7b	50-house-gates	0
all-runs	2026-09-19T10:41:23Z	f627b7b	60-staged-deletion-lane	0
all-runs	2026-09-19T10:41:23Z	f627b7b	70-tests-registry-sync	0
all-runs	2026-09-19T10:41:39Z	f627b7b	80-lane-instrument-selftests	0
all-runs	2026-09-19T10:41:39Z	f627b7b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T10:41:39Z	f627b7b	95-numerals-ratchet	0
all-runs	2026-09-19T10:41:39Z	f627b7b	96-verdict-status-agreement	0
all-runs	2026-09-19T10:41:39Z	f627b7b	97-readme-counts	0
all-runs	2026-09-19T11:01:37Z	0d17865	10-fixture-integrity	0
all-runs	2026-09-19T11:01:37Z	0d17865	20-receipt-freshness	0
all-runs	2026-09-19T11:01:37Z	0d17865	30-no-secrets	0
all-runs	2026-09-19T11:01:38Z	0d17865	40-omp-compact-replay	0
all-runs	2026-09-19T11:01:39Z	0d17865	50-house-gates	0
all-runs	2026-09-19T11:01:41Z	0d17865	60-staged-deletion-lane	0
all-runs	2026-09-19T11:01:42Z	0d17865	70-tests-registry-sync	0
all-runs	2026-09-19T11:01:58Z	0d17865	80-lane-instrument-selftests	0
all-runs	2026-09-19T11:01:58Z	0d17865	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T11:01:58Z	0d17865	95-numerals-ratchet	0
all-runs	2026-09-19T11:01:58Z	0d17865	96-verdict-status-agreement	0
all-runs	2026-09-19T11:01:58Z	0d17865	97-readme-counts	0
all-runs	2026-09-19T11:06:01Z	2cde8ac	10-fixture-integrity	0
all-runs	2026-09-19T11:06:01Z	2cde8ac	20-receipt-freshness	0
all-runs	2026-09-19T11:06:01Z	2cde8ac	30-no-secrets	0
all-runs	2026-09-19T11:06:02Z	2cde8ac	40-omp-compact-replay	0
all-runs	2026-09-19T11:06:02Z	2cde8ac	50-house-gates	0
all-runs	2026-09-19T11:06:05Z	2cde8ac	60-staged-deletion-lane	0
all-runs	2026-09-19T11:06:05Z	2cde8ac	70-tests-registry-sync	0
all-runs	2026-09-19T11:06:20Z	2cde8ac	80-lane-instrument-selftests	0
all-runs	2026-09-19T11:06:20Z	2cde8ac	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T11:06:21Z	2cde8ac	95-numerals-ratchet	0
all-runs	2026-09-19T11:06:21Z	2cde8ac	96-verdict-status-agreement	0
all-runs	2026-09-19T11:06:21Z	2cde8ac	97-readme-counts	0
all-runs	2026-09-19T11:24:05Z	50c57b7	10-fixture-integrity	0
all-runs	2026-09-19T11:24:05Z	50c57b7	20-receipt-freshness	0
all-runs	2026-09-19T11:24:05Z	50c57b7	30-no-secrets	0
all-runs	2026-09-19T11:24:06Z	50c57b7	40-omp-compact-replay	0
all-runs	2026-09-19T11:24:06Z	50c57b7	50-house-gates	0
all-runs	2026-09-19T11:24:09Z	50c57b7	60-staged-deletion-lane	0
all-runs	2026-09-19T11:24:09Z	50c57b7	70-tests-registry-sync	0
all-runs	2026-09-19T11:24:25Z	50c57b7	80-lane-instrument-selftests	0
all-runs	2026-09-19T11:24:25Z	50c57b7	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T11:24:26Z	50c57b7	95-numerals-ratchet	0
all-runs	2026-09-19T11:24:26Z	50c57b7	96-verdict-status-agreement	0
all-runs	2026-09-19T11:24:26Z	50c57b7	97-readme-counts	0
all-runs	2026-09-19T11:24:42Z	50c57b7	10-fixture-integrity	0
all-runs	2026-09-19T11:24:42Z	50c57b7	20-receipt-freshness	0
all-runs	2026-09-19T11:24:42Z	50c57b7	30-no-secrets	0
all-runs	2026-09-19T11:24:43Z	50c57b7	40-omp-compact-replay	0
all-runs	2026-09-19T11:24:43Z	50c57b7	50-house-gates	0
all-runs	2026-09-19T11:24:46Z	50c57b7	60-staged-deletion-lane	0
all-runs	2026-09-19T11:24:46Z	50c57b7	70-tests-registry-sync	0
all-runs	2026-09-19T11:25:02Z	50c57b7	80-lane-instrument-selftests	0
all-runs	2026-09-19T11:25:02Z	50c57b7	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T11:25:02Z	50c57b7	95-numerals-ratchet	0
all-runs	2026-09-19T11:25:02Z	50c57b7	96-verdict-status-agreement	0
all-runs	2026-09-19T11:25:02Z	50c57b7	97-readme-counts	0
all-runs	2026-09-19T11:41:34Z	0dc08bd	10-fixture-integrity	0
all-runs	2026-09-19T11:41:35Z	0dc08bd	20-receipt-freshness	0
all-runs	2026-09-19T11:41:35Z	0dc08bd	30-no-secrets	0
all-runs	2026-09-19T11:41:36Z	0dc08bd	40-omp-compact-replay	0
all-runs	2026-09-19T11:41:36Z	0dc08bd	50-house-gates	0
all-runs	2026-09-19T11:41:40Z	0dc08bd	60-staged-deletion-lane	0
all-runs	2026-09-19T11:41:40Z	0dc08bd	70-tests-registry-sync	0
all-runs	2026-09-19T11:41:55Z	0dc08bd	80-lane-instrument-selftests	0
all-runs	2026-09-19T11:41:55Z	0dc08bd	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T11:41:56Z	0dc08bd	95-numerals-ratchet	0
all-runs	2026-09-19T11:41:56Z	0dc08bd	96-verdict-status-agreement	0
all-runs	2026-09-19T11:41:56Z	0dc08bd	97-readme-counts	0
all-runs	2026-09-19T12:04:17Z	4495dbe	10-fixture-integrity	0
all-runs	2026-09-19T12:04:17Z	4495dbe	20-receipt-freshness	0
all-runs	2026-09-19T12:04:17Z	4495dbe	30-no-secrets	0
all-runs	2026-09-19T12:04:18Z	4495dbe	40-omp-compact-replay	0
all-runs	2026-09-19T12:04:18Z	4495dbe	50-house-gates	0
all-runs	2026-09-19T12:04:22Z	4495dbe	60-staged-deletion-lane	0
all-runs	2026-09-19T12:04:22Z	4495dbe	70-tests-registry-sync	0
all-runs	2026-09-19T12:04:38Z	4495dbe	80-lane-instrument-selftests	0
all-runs	2026-09-19T12:04:38Z	4495dbe	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T12:04:38Z	4495dbe	95-numerals-ratchet	0
all-runs	2026-09-19T12:04:38Z	4495dbe	96-verdict-status-agreement	0
all-runs	2026-09-19T12:04:38Z	4495dbe	97-readme-counts	0
all-runs	2026-09-19T12:20:45Z	29e31ae	10-fixture-integrity	0
all-runs	2026-09-19T12:20:45Z	29e31ae	20-receipt-freshness	0
all-runs	2026-09-19T12:20:45Z	29e31ae	30-no-secrets	0
all-runs	2026-09-19T12:20:47Z	29e31ae	40-omp-compact-replay	0
all-runs	2026-09-19T12:20:47Z	29e31ae	50-house-gates	0
all-runs	2026-09-19T12:20:50Z	29e31ae	60-staged-deletion-lane	0
all-runs	2026-09-19T12:20:50Z	29e31ae	70-tests-registry-sync	0
all-runs	2026-09-19T12:21:06Z	29e31ae	80-lane-instrument-selftests	0
all-runs	2026-09-19T12:21:06Z	29e31ae	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T12:21:06Z	29e31ae	95-numerals-ratchet	0
all-runs	2026-09-19T12:21:06Z	29e31ae	96-verdict-status-agreement	0
all-runs	2026-09-19T12:21:06Z	29e31ae	97-readme-counts	0
all-runs	2026-09-19T12:40:52Z	b378d37	10-fixture-integrity	0
all-runs	2026-09-19T12:40:52Z	b378d37	20-receipt-freshness	0
all-runs	2026-09-19T12:40:52Z	b378d37	30-no-secrets	0
all-runs	2026-09-19T12:40:53Z	b378d37	40-omp-compact-replay	0
all-runs	2026-09-19T12:40:53Z	b378d37	50-house-gates	0
all-runs	2026-09-19T12:40:56Z	b378d37	60-staged-deletion-lane	0
all-runs	2026-09-19T12:40:56Z	b378d37	70-tests-registry-sync	0
all-runs	2026-09-19T12:41:12Z	b378d37	80-lane-instrument-selftests	0
all-runs	2026-09-19T12:41:12Z	b378d37	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T12:41:12Z	b378d37	95-numerals-ratchet	0
all-runs	2026-09-19T12:41:12Z	b378d37	96-verdict-status-agreement	0
all-runs	2026-09-19T12:41:12Z	b378d37	97-readme-counts	0
all-runs	2026-09-19T13:01:37Z	0ef613d	10-fixture-integrity	0
all-runs	2026-09-19T13:01:37Z	0ef613d	20-receipt-freshness	0
all-runs	2026-09-19T13:01:37Z	0ef613d	30-no-secrets	0
all-runs	2026-09-19T13:01:38Z	0ef613d	40-omp-compact-replay	0
all-runs	2026-09-19T13:01:38Z	0ef613d	50-house-gates	0
all-runs	2026-09-19T13:01:41Z	0ef613d	60-staged-deletion-lane	0
all-runs	2026-09-19T13:01:41Z	0ef613d	70-tests-registry-sync	0
all-runs	2026-09-19T13:01:57Z	0ef613d	80-lane-instrument-selftests	0
all-runs	2026-09-19T13:01:58Z	0ef613d	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T13:01:58Z	0ef613d	95-numerals-ratchet	0
all-runs	2026-09-19T13:01:58Z	0ef613d	96-verdict-status-agreement	0
all-runs	2026-09-19T13:01:58Z	0ef613d	97-readme-counts	0
all-runs	2026-09-19T13:21:30Z	c412339	10-fixture-integrity	0
all-runs	2026-09-19T13:21:30Z	c412339	20-receipt-freshness	0
all-runs	2026-09-19T13:21:30Z	c412339	30-no-secrets	0
all-runs	2026-09-19T13:21:31Z	c412339	40-omp-compact-replay	0
all-runs	2026-09-19T13:21:31Z	c412339	50-house-gates	0
all-runs	2026-09-19T13:21:35Z	c412339	60-staged-deletion-lane	0
all-runs	2026-09-19T13:21:35Z	c412339	70-tests-registry-sync	0
all-runs	2026-09-19T13:21:51Z	c412339	80-lane-instrument-selftests	0
all-runs	2026-09-19T13:21:51Z	c412339	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T13:21:51Z	c412339	95-numerals-ratchet	0
all-runs	2026-09-19T13:21:51Z	c412339	96-verdict-status-agreement	0
all-runs	2026-09-19T13:21:51Z	c412339	97-readme-counts	0
all-runs	2026-09-19T13:40:43Z	1bded7f	10-fixture-integrity	0
all-runs	2026-09-19T13:40:43Z	1bded7f	20-receipt-freshness	0
all-runs	2026-09-19T13:40:43Z	1bded7f	30-no-secrets	0
all-runs	2026-09-19T13:40:44Z	1bded7f	40-omp-compact-replay	0
all-runs	2026-09-19T13:40:45Z	1bded7f	50-house-gates	0
all-runs	2026-09-19T13:40:48Z	1bded7f	60-staged-deletion-lane	0
all-runs	2026-09-19T13:40:48Z	1bded7f	70-tests-registry-sync	0
all-runs	2026-09-19T13:41:04Z	1bded7f	80-lane-instrument-selftests	0
all-runs	2026-09-19T13:41:04Z	1bded7f	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T13:41:04Z	1bded7f	95-numerals-ratchet	0
all-runs	2026-09-19T13:41:04Z	1bded7f	96-verdict-status-agreement	0
all-runs	2026-09-19T13:41:04Z	1bded7f	97-readme-counts	0
all-runs	2026-09-19T14:01:31Z	14bc9c5	10-fixture-integrity	0
all-runs	2026-09-19T14:01:31Z	14bc9c5	20-receipt-freshness	0
all-runs	2026-09-19T14:01:31Z	14bc9c5	30-no-secrets	0
all-runs	2026-09-19T14:01:32Z	14bc9c5	40-omp-compact-replay	0
all-runs	2026-09-19T14:01:32Z	14bc9c5	50-house-gates	0
all-runs	2026-09-19T14:01:37Z	14bc9c5	60-staged-deletion-lane	0
all-runs	2026-09-19T14:01:37Z	14bc9c5	70-tests-registry-sync	0
all-runs	2026-09-19T14:01:53Z	14bc9c5	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:01:53Z	14bc9c5	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:01:54Z	14bc9c5	95-numerals-ratchet	0
all-runs	2026-09-19T14:01:54Z	14bc9c5	96-verdict-status-agreement	0
all-runs	2026-09-19T14:01:54Z	14bc9c5	97-readme-counts	0
all-runs	2026-09-19T14:17:56Z	94c639c	10-fixture-integrity	0
all-runs	2026-09-19T14:17:56Z	94c639c	20-receipt-freshness	0
all-runs	2026-09-19T14:17:56Z	94c639c	30-no-secrets	0
all-runs	2026-09-19T14:17:57Z	94c639c	40-omp-compact-replay	0
all-runs	2026-09-19T14:17:57Z	94c639c	50-house-gates	0
all-runs	2026-09-19T14:18:00Z	94c639c	60-staged-deletion-lane	0
all-runs	2026-09-19T14:18:00Z	94c639c	70-tests-registry-sync	0
all-runs	2026-09-19T14:18:17Z	94c639c	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:18:17Z	94c639c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:18:17Z	94c639c	95-numerals-ratchet	0
all-runs	2026-09-19T14:18:17Z	94c639c	96-verdict-status-agreement	0
all-runs	2026-09-19T14:18:17Z	94c639c	97-readme-counts	0
all-runs	2026-09-19T14:20:45Z	b307ba6	10-fixture-integrity	0
all-runs	2026-09-19T14:20:45Z	b307ba6	20-receipt-freshness	0
all-runs	2026-09-19T14:20:45Z	b307ba6	30-no-secrets	0
all-runs	2026-09-19T14:20:46Z	b307ba6	40-omp-compact-replay	0
all-runs	2026-09-19T14:20:46Z	b307ba6	50-house-gates	0
all-runs	2026-09-19T14:20:49Z	b307ba6	60-staged-deletion-lane	0
all-runs	2026-09-19T14:20:49Z	b307ba6	70-tests-registry-sync	0
all-runs	2026-09-19T14:21:05Z	b307ba6	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:21:05Z	b307ba6	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:21:06Z	b307ba6	95-numerals-ratchet	0
all-runs	2026-09-19T14:21:06Z	b307ba6	96-verdict-status-agreement	0
all-runs	2026-09-19T14:21:06Z	b307ba6	97-readme-counts	0
all-runs	2026-09-19T14:34:52Z	f950342	10-fixture-integrity	0
all-runs	2026-09-19T14:34:53Z	f950342	20-receipt-freshness	0
all-runs	2026-09-19T14:34:53Z	f950342	30-no-secrets	0
all-runs	2026-09-19T14:34:54Z	f950342	40-omp-compact-replay	0
all-runs	2026-09-19T14:34:54Z	f950342	50-house-gates	0
all-runs	2026-09-19T14:34:57Z	f950342	60-staged-deletion-lane	0
all-runs	2026-09-19T14:34:57Z	f950342	70-tests-registry-sync	0
all-runs	2026-09-19T14:35:14Z	f950342	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:35:14Z	f950342	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:35:14Z	f950342	95-numerals-ratchet	0
all-runs	2026-09-19T14:35:14Z	f950342	96-verdict-status-agreement	0
all-runs	2026-09-19T14:35:14Z	f950342	97-readme-counts	0
all-runs	2026-09-19T14:43:09Z	214084b	10-fixture-integrity	0
all-runs	2026-09-19T14:43:09Z	214084b	20-receipt-freshness	0
all-runs	2026-09-19T14:43:09Z	214084b	30-no-secrets	0
all-runs	2026-09-19T14:43:10Z	214084b	40-omp-compact-replay	0
all-runs	2026-09-19T14:43:11Z	214084b	50-house-gates	0
all-runs	2026-09-19T14:43:14Z	214084b	60-staged-deletion-lane	0
all-runs	2026-09-19T14:43:14Z	214084b	70-tests-registry-sync	0
all-runs	2026-09-19T14:43:31Z	214084b	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:43:31Z	214084b	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:43:32Z	214084b	95-numerals-ratchet	0
all-runs	2026-09-19T14:43:32Z	214084b	96-verdict-status-agreement	0
all-runs	2026-09-19T14:43:32Z	214084b	97-readme-counts	0
all-runs	2026-09-19T14:48:48Z	90ef596	10-fixture-integrity	0
all-runs	2026-09-19T14:48:49Z	90ef596	20-receipt-freshness	0
all-runs	2026-09-19T14:48:49Z	90ef596	30-no-secrets	0
all-runs	2026-09-19T14:48:49Z	90ef596	40-omp-compact-replay	0
all-runs	2026-09-19T14:48:50Z	90ef596	50-house-gates	0
all-runs	2026-09-19T14:48:53Z	90ef596	60-staged-deletion-lane	0
all-runs	2026-09-19T14:48:53Z	90ef596	70-tests-registry-sync	0
all-runs	2026-09-19T14:49:09Z	90ef596	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:49:10Z	90ef596	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:49:10Z	90ef596	95-numerals-ratchet	0
all-runs	2026-09-19T14:49:10Z	90ef596	96-verdict-status-agreement	0
all-runs	2026-09-19T14:49:10Z	90ef596	97-readme-counts	0
all-runs	2026-09-19T14:59:19Z	5bf499c	10-fixture-integrity	0
all-runs	2026-09-19T14:59:19Z	5bf499c	20-receipt-freshness	0
all-runs	2026-09-19T14:59:19Z	5bf499c	30-no-secrets	0
all-runs	2026-09-19T14:59:20Z	5bf499c	40-omp-compact-replay	0
all-runs	2026-09-19T14:59:21Z	5bf499c	50-house-gates	0
all-runs	2026-09-19T14:59:24Z	5bf499c	60-staged-deletion-lane	0
all-runs	2026-09-19T14:59:24Z	5bf499c	70-tests-registry-sync	0
all-runs	2026-09-19T14:59:39Z	5bf499c	80-lane-instrument-selftests	0
all-runs	2026-09-19T14:59:39Z	5bf499c	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T14:59:39Z	5bf499c	95-numerals-ratchet	0
all-runs	2026-09-19T14:59:40Z	5bf499c	96-verdict-status-agreement	0
all-runs	2026-09-19T14:59:40Z	5bf499c	97-readme-counts	0
all-runs	2026-09-19T15:03:04Z	eb99a33	10-fixture-integrity	0
all-runs	2026-09-19T15:03:04Z	eb99a33	20-receipt-freshness	0
all-runs	2026-09-19T15:03:04Z	eb99a33	30-no-secrets	0
all-runs	2026-09-19T15:03:05Z	eb99a33	40-omp-compact-replay	0
all-runs	2026-09-19T15:03:06Z	eb99a33	50-house-gates	0
all-runs	2026-09-19T15:03:08Z	eb99a33	60-staged-deletion-lane	0
all-runs	2026-09-19T15:03:08Z	eb99a33	70-tests-registry-sync	0
all-runs	2026-09-19T15:03:23Z	eb99a33	80-lane-instrument-selftests	0
all-runs	2026-09-19T15:03:24Z	eb99a33	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T15:03:24Z	eb99a33	95-numerals-ratchet	0
all-runs	2026-09-19T15:03:24Z	eb99a33	96-verdict-status-agreement	0
all-runs	2026-09-19T15:03:24Z	eb99a33	97-readme-counts	0
all-runs	2026-09-19T15:10:13Z	6af67fc	10-fixture-integrity	0
all-runs	2026-09-19T15:10:13Z	6af67fc	20-receipt-freshness	0
all-runs	2026-09-19T15:10:13Z	6af67fc	30-no-secrets	0
all-runs	2026-09-19T15:10:15Z	6af67fc	40-omp-compact-replay	0
all-runs	2026-09-19T15:10:15Z	6af67fc	50-house-gates	0
all-runs	2026-09-19T15:10:19Z	6af67fc	60-staged-deletion-lane	0
all-runs	2026-09-19T15:10:19Z	6af67fc	70-tests-registry-sync	0
all-runs	2026-09-19T15:10:34Z	6af67fc	80-lane-instrument-selftests	0
all-runs	2026-09-19T15:10:35Z	6af67fc	90-sidecar-verifier-wrapper	0
all-runs	2026-09-19T15:10:35Z	6af67fc	95-numerals-ratchet	0
all-runs	2026-09-19T15:10:35Z	6af67fc	96-verdict-status-agreement	0
all-runs	2026-09-19T15:10:35Z	6af67fc	97-readme-counts	0
all-runs	2026-09-19T15:11:41Z	ceb8c57	10-fixture-integrity	0
all-runs	2026-09-19T15:11:41Z	ceb8c57	20-receipt-freshness	0
all-runs	2026-09-19T15:11:41Z	ceb8c57	30-no-secrets	0
all-runs	2026-09-19T15:11:42Z	ceb8c57	40-omp-compact-replay	0
all-runs	2026-09-19T15:11:42Z	ceb8c57	50-house-gates	0
all-runs	2026-09-19T15:11:45Z	ceb8c57	60-staged-deletion-lane	0
all-runs	2026-09-19T15:11:45Z	ceb8c57	70-tests-registry-sync	0
